classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
424434837,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:13:47 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:13:03.609Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:13:46.902Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""MAMMALGENERAL"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""WALKING""]},""filters"":{}}]}]","{""75660501"":{""retired"":null,""image1"":""gov17apr22_105.JPG"",""image2"":""gov17apr22_106.JPG"",""image3"":""gov17apr22_107.JPG"",""image4"":""gov17apr22_108.JPG"",""image5"":""gov17apr22_109.JPG"",""image6"":""gov17apr22_110.JPG"",""image7"":""gov17apr22_111.JPG"",""image8"":""gov17apr22_112.JPG"",""subject"":""43"",""sitedate"":""gov17apr22""}}",75660501
424434888,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:14:06 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:13:48.135Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:14:06.601Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""75660536"":{""retired"":null,""image1"":""pb28apr22_5961.JPG"",""image2"":""pb28apr22_5962.JPG"",""image3"":""pb28apr22_5963.JPG"",""image4"":""pb28apr22_5964.JPG"",""image5"":""pb28apr22_5965.JPG"",""image6"":""pb28apr22_5966.JPG"",""image7"":""pb28apr22_5967.JPG"",""image8"":""pb28apr22_5968.JPG"",""subject"":""78"",""sitedate"":""pb28apr22""}}",75660536
424434951,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:14:25 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:14:07.958Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:14:25.651Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""NOTICINGCAMERA""]},""filters"":{}}]}]","{""75660479"":{""retired"":null,""image1"":""cove17apr22_337.JPG"",""image2"":""cove17apr22_338.JPG"",""image3"":""cove17apr22_339.JPG"",""image4"":""cove17apr22_340.JPG"",""image5"":""cove17apr22_341.JPG"",""image6"":""cove17apr22_342.JPG"",""image7"":""cove17apr22_343.JPG"",""image8"":""cove17apr22_344.JPG"",""subject"":""21"",""sitedate"":""cove17apr22""}}",75660479
424435807,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:19:01 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:14:26.741Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:19:01.316Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""WALKING""]},""filters"":{}}]}]","{""75660480"":{""retired"":null,""image1"":""cove17apr22_345.JPG"",""image2"":""cove17apr22_346.JPG"",""image3"":""cove17apr22_347.JPG"",""image4"":""cove17apr22_348.JPG"",""image5"":""cove17apr22_349.JPG"",""image6"":""cove17apr22_350.JPG"",""image7"":""cove17apr22_351.JPG"",""image8"":""cove17apr22_352.JPG"",""subject"":""22"",""sitedate"":""cove17apr22""}}",75660480
424436031,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:20:16 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:19:02.413Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:20:16.587Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""75660515"":{""retired"":null,""image1"":""nvs28apr22_73.JPG"",""image2"":""nvs28apr22_74.JPG"",""image3"":""nvs28apr22_75.JPG"",""image4"":""nvs28apr22_76.JPG"",""image5"":""nvs28apr22_77.JPG"",""image6"":""nvs28apr22_78.JPG"",""image7"":""nvs28apr22_79.JPG"",""image8"":""nvs28apr22_80.JPG"",""subject"":""57"",""sitedate"":""nvs28apr22""}}",75660515
424436080,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:20:36 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:20:17.546Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:20:36.681Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""75660459"":{""retired"":null,""image1"":""bc17apr22_105.JPG"",""image2"":""bc17apr22_106.JPG"",""image3"":""bc17apr22_107.JPG"",""image4"":""bc17apr22_108.JPG"",""image5"":""bc17apr22_109.JPG"",""image6"":""bc17apr22_110.JPG"",""image7"":""bc17apr22_111.JPG"",""image8"":""bc17apr22_112.JPG"",""subject"":""1"",""sitedate"":""bc17apr22""}}",75660459
424436126,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:20:55 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:20:37.541Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:20:55.733Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""75660524"":{""retired"":null,""image1"":""nvs28apr22_193.JPG"",""image2"":""nvs28apr22_194.JPG"",""image3"":""nvs28apr22_195.JPG"",""image4"":""nvs28apr22_196.JPG"",""image5"":""nvs28apr22_197.JPG"",""image6"":""nvs28apr22_198.JPG"",""image7"":""nvs28apr22_199.JPG"",""image8"":""nvs28apr22_200.JPG"",""subject"":""66"",""sitedate"":""nvs28apr22""}}",75660524
424436170,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:21:09 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:20:56.825Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:21:09.425Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""WALKING""]},""filters"":{}}]}]","{""75660584"":{""retired"":null,""image1"":""pb28apr22_23658.JPG"",""image2"":""pb28apr22_23659.JPG"",""image3"":""pb28apr22_23660.JPG"",""image4"":""pb28apr22_23661.JPG"",""image5"":""pb28apr22_23662.JPG"",""image6"":""pb28apr22_23663.JPG"",""image7"":""pb28apr22_23664.JPG"",""image8"":""pb28apr22_23665.JPG"",""subject"":""126"",""sitedate"":""pb28apr22""}}",75660584
424436246,zoeologist,2413543,bdae5a8c788b4608577b,20748,Identify Terrestrial Consumers in the Intertidal,78.8,2022-07-01 17:21:40 UTC,,,"{""source"":""api"",""session"":""d06adc41f3606d44c6b8b55630fcde3041518c8b66ac743bfa910f560edddc28"",""viewport"":{""width"":1512,""height"":833},""started_at"":""2022-07-01T17:21:11.148Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-01T17:21:39.714Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":975,""clientHeight"":548,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-01T17:12:36.708Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""MOUSERAT"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""75660543"":{""retired"":null,""image1"":""pb28apr22_12583.JPG"",""image2"":""pb28apr22_12584.JPG"",""image3"":""pb28apr22_12585.JPG"",""image4"":""pb28apr22_12586.JPG"",""image5"":""pb28apr22_12587.JPG"",""image6"":""pb28apr22_12588.JPG"",""image7"":""pb28apr22_12589.JPG"",""image8"":""pb28apr22_12590.JPG"",""subject"":""85"",""sitedate"":""pb28apr22""}}",75660543
428354173,zoeologist,2413543,1046c558f9cb21000958,20748,Identify Terrestrial Consumers in the Intertidal,81.10,2022-07-21 21:54:22 UTC,true,owner,"{""source"":""api"",""session"":""14b8117e5346242ff7368adb11c7c225c98c5e8fe382858540e4f1a073a77370"",""viewport"":{""width"":1492,""height"":813},""started_at"":""2022-07-21T21:53:27.982Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-21T21:54:21.917Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T21:53:27.925Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""PELICAN"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAWN"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RESTING""]},""filters"":{}}]}]","{""78792164"":{""retired"":null,""date"":""14may22"",""site"":""gov"",""image1"":""gov_14may22_15305.JPG"",""image2"":""gov_14may22_15306.JPG"",""image3"":""gov_14may22_15307.JPG"",""image4"":""gov_14may22_15308.JPG"",""image5"":""gov_14may22_15309.JPG"",""image6"":""gov_14may22_15310.JPG"",""image7"":""gov_14may22_15311.JPG"",""image8"":""gov_14may22_15312.JPG"",""subject"":""373""}}",78792164
428354281,zoeologist,2413543,1046c558f9cb21000958,20748,Identify Terrestrial Consumers in the Intertidal,81.10,2022-07-21 21:54:56 UTC,true,owner,"{""source"":""api"",""session"":""14b8117e5346242ff7368adb11c7c225c98c5e8fe382858540e4f1a073a77370"",""viewport"":{""width"":1492,""height"":813},""started_at"":""2022-07-21T21:54:24.559Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-07-21T21:54:56.275Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":956,""clientHeight"":538,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-21T21:53:27.925Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""WALKING""]},""filters"":{}}]}]","{""78792379"":{""retired"":null,""date"":""28apr22"",""site"":""pb"",""image1"":""pb28apr22_23658.JPG"",""image2"":""pb28apr22_23659.JPG"",""image3"":""pb28apr22_23660.JPG"",""image4"":""pb28apr22_23661.JPG"",""image5"":""pb28apr22_23662.JPG"",""image6"":""pb28apr22_23663.JPG"",""image7"":""pb28apr22_23664.JPG"",""image8"":""pb28apr22_23665.JPG"",""subject"":""503""}}",78792379
